id,game_id,hastily,normally,completely,count,created_at,updated_at
1411,127714,3600.0,2880.0,,2,1728556572,1730106686
1412,81094,180.0,1620.0,,2,1728556572,1728556572
1413,74959,,18000.0,46800.0,2,1728556572,1728556572
1414,36198,43200.0,66780.0,91800.0,2,1728556572,1728556572
1415,128662,,3600.0,,1,1728556572,1728556572
1416,25837,12600.0,15696.0,28800.0,5,1728556572,1744556566
1417,4127,,154800.0,,1,1728556572,1728556572
1418,36470,,10800.0,,1,1728556572,1728556572
1419,924,,,71280.0,1,1728556572,1728556572
1420,12230,,,324420.0,1,1728556572,1728556572
1421,2456,,,155280.0,1,1728556572,1728556572
1422,2460,,,39720.0,1,1728556572,1728556572
1423,12691,,,18840.0,1,1728556572,1728556572
1424,8356,,3600.0,,1,1728556572,1728556572
1425,95028,,82800.0,,1,1728556572,1728556572
1426,87672,,2040.0,1800.0,2,1728556572,1728556572
1427,103292,18900.0,54960.0,64320.0,5,1728556573,1748613087
1428,119177,19940.0,27700.0,57600.0,6,1728556573,1746172326
1429,26701,,26400.0,,1,1728556573,1728556573
1430,30264,,3600.0,5400.0,2,1728556573,1728556573
1431,87622,3660.0,3660.0,3660.0,4,1728556573,1739905144
1432,17829,,9000.0,,1,1728556573,1728556573
1433,2959,,115200.0,,1,1728556573,1728556573
1434,129827,,,300.0,1,1728556573,1728556573
1435,35282,,168000.0,324000.0,5,1728556573,1748098544
1436,7878,14400.0,,,1,1728556573,1728556573
1437,554,,,118800.0,2,1728556573,1747309344
1438,33464,,7200.0,,1,1728556573,1728556573
1439,1528,,,33540.0,2,1728556573,1728556573
1440,19452,,,52860.0,1,1728556573,1728556573
1441,104977,,,37980.0,1,1728556573,1728556573
1442,36402,,29100.0,,1,1728556573,1728556573
1443,8789,,,27000.0,1,1728556573,1728556573
1444,21892,,,401400.0,2,1728556573,1734363930
1445,88116,28800.0,47760.0,57600.0,3,1728556573,1751309486
1446,97902,1500.0,2400.0,3600.0,1,1728556573,1728556573
1447,28552,57600.0,137520.0,244800.0,8,1728556573,1752693120
1448,131820,108000.0,180000.0,252000.0,1,1728556573,1728556573
1449,10255,,7440.0,,1,1728556573,1728556573
1450,19729,,1440.0,,1,1728556573,1728556573
1451,115115,18000.0,23850.0,72000.0,4,1728556573,1742909944
1452,36469,,,6000.0,1,1728556573,1728556573
1453,560,18000.0,21600.0,61200.0,2,1728556573,1730826845
1454,9694,,183360.0,,4,1728556573,1755318735
1455,36662,,,66600.0,1,1728556573,1728556573
1456,7504,20400.0,53100.0,102000.0,4,1728556573,1754594186
1457,55264,10800.0,18000.0,46800.0,1,1728556573,1728556573
1458,3222,,27840.0,,1,1728556573,1728556573
1459,19520,,11172.0,,5,1728556573,1750270045
1460,549,,30150.0,,2,1728556573,1728675522
1461,81086,,14400.0,,2,1728556574,1740415429
1462,37001,,61320.0,70236.0,9,1728556574,1743263347
1463,103329,54000.0,82500.0,118760.0,12,1728556574,1753620805
1464,122312,,21600.0,25800.0,2,1728556574,1728556574
1465,110807,18000.0,20600.0,39600.0,3,1728556574,1748612033
1466,113108,,63980.0,,3,1728556574,1728556574
1467,24516,,108000.0,,1,1728556574,1728556574
1468,116559,,,396000.0,1,1728556574,1728556574
1469,965,,27480.0,,1,1728556574,1728556574
1470,14693,21600.0,43200.0,,1,1728556574,1728556574
1471,35715,14400.0,21600.0,36000.0,1,1728556574,1728556574
1472,11169,87390.0,142650.0,226920.0,8,1728556574,1742897389
1473,116753,4200.0,7125.0,13500.0,7,1728556574,1760157907
1474,5591,,10800.0,30600.0,3,1728556574,1753011271
1475,27367,,21600.0,30900.0,2,1728556574,1728556574
1476,1427,72000.0,,,1,1728556574,1728556574
1477,1426,61200.0,,,1,1728556574,1728556574
1478,121594,,4200.0,,1,1728556574,1728556574
1479,26095,,,2580.0,1,1728556574,1728556574
1480,3775,14400.0,19800.0,,2,1728556574,1745573173
1481,129256,,5040.0,,1,1728556574,1728556574
1482,21062,,7200.0,,1,1728556574,1728556574
1483,5136,,64800.0,,1,1728556574,1728556574
1484,127558,600.0,900.0,1800.0,1,1728556574,1728556574
1485,37016,59400.0,69600.0,93600.0,3,1728556574,1735209621
1486,14678,7200.0,7200.0,,2,1728556574,1728556574
1487,11205,,93600.0,,1,1728556574,1728556574
1488,75234,,42450.0,,2,1728556574,1728556574
1489,119402,,453600.0,864000.0,2,1728556574,1757094477
1490,17447,14400.0,31540.0,,4,1728556574,1737302538
1491,18968,,24300.0,,1,1728556574,1728556574
1492,9139,,25200.0,,1,1728556574,1728556574
1493,107262,19800.0,11400.0,,3,1728556574,1747591483
1494,36652,,,60150.0,2,1728556575,1728556575
1495,26845,159090.0,256980.0,852840.0,4,1728556575,1738186478
1496,37382,,128700.0,,2,1728556575,1728556575
1497,26766,,258000.0,589800.0,4,1728556575,1742200710
1498,90099,55800.0,161100.0,149400.0,2,1728556575,1728556575
1499,8284,,231180.0,,1,1728556575,1728556575
1500,1428,,54000.0,,1,1728556575,1728556575
1501,9093,54000.0,1,1728556575,1728556575,,
1502,25358,,1,1728556575,1728556575,205200.0,
1503,28544,37800.0,2,1728556575,1728556575,,
1504,8206,,2,1728556575,1728556575,90000.0,
1505,15534,10800.0,1,1728556575,1728556575,,
1506,109462,162000.0,1,1728556575,1728556575,,
1507,7570,136800.0,1,1728556575,1728556575,,
1508,133340,10800.0,2,1728556575,1728556575,18000.0,5850.0
1509,126459,2501200.0,5,1728556575,1758262737,4949200.0,124000.0
1510,424,33090.0,3,1728556575,1750602020,,16880.0
1511,29047,10800.0,3,1728556575,1728556575,7320.0,18000.0
1512,19130,75600.0,2,1728556575,1728556575,,42240.0
1513,103294,126000.0,2,1728556575,1728556575,,86400.0
1514,9636,31500.0,2,1728556575,1752994726,43200.0,23400.0
1515,22975,5400.0,1,1728556575,1728556575,7200.0,3600.0
1516,17465,10800.0,1,1728556575,1728556575,18000.0,7200.0
1517,17466,7200.0,1,1728556575,1728556575,9000.0,3600.0
1518,9669,249660.0,1,1728556575,1728556575,,
1519,24821,,1,1728556575,1728556575,39600.0,
1520,11666,,1,1728556575,1728556575,136800.0,
1521,104937,,1,1728556575,1728556575,36000.0,
1522,26192,110883.0,19,1728556575,1754914497,151770.0,84000.0
1523,103261,57600.0,2,1728556575,1728556575,,61200.0
1524,116133,,1,1728556575,1728556575,10800.0,
1525,25115,3600.0,1,1728556575,1728556575,,1800.0
1526,24465,,1,1728556575,1728556575,17100.0,
1527,26929,,1,1728556576,1728556576,29700.0,
1528,11790,9000.0,2,1728556576,1728556576,11700.0,
1529,364,,1,1728556576,1728556576,252000.0,
1530,117307,3600.0,1,1728556576,1728556576,5400.0,1800.0
1531,107218,158340.0,2,1728556576,1748613906,,
1532,86148,,1,1728556576,1728556576,,1800.0
1533,22943,3600.0,1,1728556576,1728556576,5400.0,2400.0
1534,117306,3600.0,1,1728556576,1728556576,5400.0,2700.0
1535,80186,,1,1728556576,1728556576,14400.0,
1536,21127,43200.0,5,1728556576,1728556576,45600.0,36240.0
1537,16478,32400.0,1,1728556576,1728556576,,
1538,134315,,1,1728556576,1728556576,,600.0
1539,129629,15300.0,2,1728556576,1730811795,,10800.0
1540,34005,,1,1728556576,1728556576,64800.0,
1541,116195,30180.0,1,1728556576,1728556576,45000.0,25200.0
1542,27860,31800.0,3,1728556576,1728556576,28080.0,
1543,113611,2580.0,2,1728556576,1740414047,,
1544,125018,,1,1728556576,1728556576,19800.0,
1545,107899,600.0,1,1728556576,1728556576,,
1546,88970,144000.0,2,1728556576,1728738671,,144000.0
1547,121247,14400.0,2,1728556576,1739648892,153000.0,10800.0
1548,1624,,1,1728556576,1728556576,19920.0,
1549,72813,20400.0,2,1728556576,1728556576,,
1550,25599,61200.0,2,1728556576,1749569843,58800.0,
1551,8339,43200.0,1,1728556576,1728556576,,
1552,133092,14400.0,1,1728556576,1728556576,19800.0,12600.0
1553,113115,21600.0,3,1728556576,1747855742,22800.0,14400.0
1554,44158,30600.0,1,1728556576,1728556576,,
1555,72327,10800.0,1,1728556576,1757912723,,7200.0
1556,1654,,1,1728556576,1728556576,,3000.0
1557,1652,7200.0,3,1728556576,1753417840,10800.0,4200.0
1558,120062,,1,1728556576,1728556576,,2940.0
1559,1407,,2,1728556576,1728556576,,2520.0
1560,1404,10800.0,3,1728556576,1757388290,21600.0,2420.0
1561,14697,,1,1728556576,1728556576,,1800.0
1562,4370,,1,1728556577,1728556577,,1800.0
1563,11495,,1,1728556577,1728556577,,3600.0
1564,115276,36000.0,2,1728556577,1729988833,,21600.0
1565,1092,,2,1728556577,1728556577,,15810.0
1566,138252,600.0,1,1728556577,1728556577,1080.0,480.0
1567,480,21600.0,1,1728556577,1728556577,,
1568,138809,300.0,1,1728556577,1728556577,300.0,60.0
1569,6696,10800.0,1,1728556577,1728556577,14400.0,10800.0
1570,135097,7200.0,2,1728556577,1753029195,7200.0,3600.0
1571,112950,20940.0,1,1728556577,1728556577,20940.0,18840.0
1572,1133,,1,1728556577,1728556577,36000.0,
1573,2267,,1,1728556577,1728556577,,16620.0
1574,135545,,1,1728556577,1728556577,,17400.0
1575,118984,660.0,1,1728556577,1728556577,900.0,480.0
1576,36543,12600.0,3,1728556577,1742898802,19800.0,7200.0
1577,126812,119460.0,1,1728556577,1728556577,,
1578,133152,2400.0,3,1728556577,1752692981,6000.0,
1579,42635,43200.0,1,1728556577,1728556577,,
1580,27117,41400.0,1,1728556577,1728556577,,
1581,6146,25200.0,1,1728556577,1728556577,,
1582,139452,,1,1728556577,1728556577,33480.0,
1583,75235,159230.0,11,1728556577,1747758676,357720.0,144000.0
1584,114283,440670.0,6,1728556577,1758568940,738000.0,336000.0
1585,5884,1200.0,1,1728556577,1728556577,,
1586,132035,3600.0,1,1728556577,1728556577,,
1587,42894,,1,1728556577,1728556577,31860.0,
1588,139927,14400.0,1,1728556577,1728556577,28800.0,9000.0
1589,8663,,1,1728556577,1728556577,173520.0,
1590,84486,43200.0,1,1728556577,1728556577,,
1591,111206,8400.0,1,1728556577,1728556577,13200.0,5400.0
1592,13557,315600.0,3,1728556577,1728556577,,
1593,6053,18000.0,1,1728556577,1728556577,19800.0,9000.0
1594,653,,1,1728556577,1728556577,198000.0,
1595,140564,21600.0,1,1728556578,1728556578,64800.0,14400.0
1596,19880,28800.0,1,1728556578,1728556578,72000.0,14400.0
1597,1040,54000.0,5,1728556578,1753016700,63750.0,46800.0
1598,35283,18000.0,4,1728556578,1752689752,17000.0,
1599,114808,18360.0,1,1728556578,1728556578,,
1600,137341,,1,1728556578,1728556578,1800.0,
1601,15854,21600.0,1,1728556578,1728556578,,
1602,19815,21600.0,1,1728556578,1728556578,,
1603,105001,,1,1728556578,1728556578,,3000.0
1604,27959,,1,1728556578,1728556578,326340.0,
1605,18020,26145.0,4,1728556578,1744251397,2444420.0,22820.0
1606,2964,72420.0,1,1728556578,1728556578,,
1607,123700,1080.0,1,1728556578,1728556578,,
1608,123702,1740.0,1,1728556578,1728556578,,
1609,11749,,1,1728556578,1728556578,,3600.0
1610,612,27300.0,3,1728556578,1753782517,18000.0,
1611,141165,,1,1728556578,1728556578,,1800.0
1612,103283,14400.0,3,1728556578,1740837234,7200.0,3600.0
1613,6739,38400.0,4,1728556578,1733001078,217350.0,34200.0
1614,119403,22380.0,3,1728556578,1751462749,30600.0,
1615,37135,45900.0,1,1728556578,1728556578,,
1616,134597,9900.0,14,1728556578,1749355466,17690.0,5400.0
1617,135995,24600.0,2,1728556578,1728556578,,
1618,119270,188400.0,4,1728556578,1746142163,277320.0,126000.0
1619,191411,331200.0,4,1728556578,1738094607,790200.0,113400.0
1620,137291,,1,1728556578,1728556578,52680.0,
1621,152267,25520.0,4,1728556578,1746392386,26760.0,
1622,18849,42600.0,1,1728556578,1728556578,,
1623,112875,137214.0,10,1728556578,1752270040,167760.0,76050.0
1624,217319,11940.0,2,1728556578,1752597038,10800.0,
1625,185632,28800.0,1,1728556578,1728556578,57600.0,21600.0
1626,4788,6780.0,1,1728556578,1728556578,,
1627,9014,21600.0,1,1728556578,1728556578,,
1628,141389,1200.0,1,1728556578,1728556578,,
1629,132542,,1,1728556579,1728556579,25440.0,
1630,14750,19200.0,1,1728556579,1728556579,,
1631,19678,156000.0,1,1728556579,1728556579,,
1632,7169,20250.0,2,1728556579,1728741379,,14400.0
1633,14741,79704.0,5,1728556579,1754593845,90000.0,66600.0
1634,78152,25200.0,1,1728556579,1728740859,,21600.0
1635,141543,23400.0,4,1728556579,1754040891,27600.0,16200.0
1636,59833,10800.0,1,1728556579,1728602781,,
1637,133301,32820.0,3,1728556579,1746392522,89760.0,17340.0
1638,9227,91440.0,2,1728556579,1728556579,,
1639,5820,201600.0,1,1728556579,1728556579,421200.0,
1640,204626,15660.0,1,1728556579,1728556579,,
1641,188575,9900.0,1,1728556579,1728556579,18900.0,9000.0
1642,134581,36397.0,11,1728556579,1757195428,82066.0,28800.0
1643,18076,,1,1728556579,1728556579,108000.0,
1644,2407,108000.0,2,1728556579,1748615860,189000.0,72000.0
1645,6630,72000.0,3,1728556579,1752667993,97200.0,54000.0
1646,8986,241200.0,3,1728556579,1750872036,211950.0,
1647,119298,20100.0,5,1728556579,1752691596,54000.0,14400.0
1648,6165,,1,1728556579,1728556579,198000.0,
1649,71218,,1,1728556579,1728556579,18000.0,
1650,5509,23400.0,1,1728556579,1728556579,,
1651,5510,39600.0,1,1728556579,1728556579,,
1652,133416,36600.0,3,1728556579,1728556579,,
1653,942,24400.0,4,1728556579,1753019858,36000.0,23220.0
1654,362,114600.0,1,1728556579,1728556579,,
1655,26968,13500.0,2,1728556579,1736562879,,7200.0
1656,7587,,1,1728556579,1728556579,67800.0,
1657,35811,74700.0,1,1728556579,1728556579,,
1658,15120,17400.0,2,1728556579,1728556579,10800.0,
1659,5522,171000.0,1,1728556579,1728556579,,
1660,10480,18900.0,1,1728556579,1728556579,,
1661,9000,13950.0,2,1728556579,1753016919,14400.0,7200.0
1662,121348,4500.0,2,1728556579,1753019727,7200.0,3600.0
1663,20046,339300.0,2,1728556580,1730304782,378000.0,
1664,14951,25800.0,1,1728556580,1728556580,,
1665,30064,19800.0,1,1728556580,1728556580,,
1666,672,21600.0,1,1728556580,1728556580,,
1667,280,59400.0,1,1728556580,1728556580,,
1668,115395,6600.0,1,1728556580,1728556580,,
1669,119750,,1,1728556580,1728556580,,12000.0
1670,76798,1020.0,1,1728556580,1728556580,,
1671,100667,10452.0,5,1728556580,1730817203,6620.0,3570.0
1672,30063,19200.0,1,1728556580,1728556580,,
1673,1436,259200.0,1,1728556580,1728556580,,
1674,78547,59400.0,3,1728556580,1728556580,46920.0,50400.0
1675,15519,7200.0,2,1728556580,1753033266,10800.0,2400.0
1676,15523,2700.0,2,1728556580,1753033290,3600.0,3600.0
1677,15529,2700.0,2,1728556580,1753033312,3600.0,3600.0
1678,15530,3600.0,2,1728556580,1753033419,3600.0,3600.0
1679,7724,2670.0,3,1728556580,1752655171,2380.0,2550.0
1680,103298,70700.0,4,1728556580,1730634356,95310.0,43860.0
1681,4740,,1,1728556580,1728556580,16800.0,
1682,141975,14400.0,1,1728556580,1728556580,36000.0,10800.0
1683,141176,14400.0,1,1728556580,1728556580,28800.0,5400.0
1684,106433,10800.0,1,1728556580,1728556580,25200.0,5400.0
1685,39342,28800.0,1,1728556580,1728556580,,36000.0
1686,2350,28800.0,1,1728556580,1728556580,180000.0,36000.0
1687,26764,30600.0,2,1728556580,1728556580,180000.0,72000.0
1688,115860,28800.0,1,1728556580,1728556580,57600.0,50400.0
1689,142218,,1,1728556580,1728556580,,900.0
1690,140517,12600.0,1,1728556580,1728556580,14400.0,10800.0
1691,122047,11400.0,1,1728556580,1728556580,18600.0,
1692,20048,94200.0,3,1728556580,1730815535,169200.0,77400.0
1693,86652,109200.0,1,1728556580,1728556580,,
1694,86504,,1,1728556580,1728556580,,16200.0
1695,16665,,1,1728556580,1728556580,244800.0,
1696,42,111600.0,2,1728556581,1742693271,90000.0,
1697,21267,32400.0,1,1728556581,1728556581,,18000.0
1698,75240,6270.0,3,1728556581,1750220507,39600.0,7200.0
1699,139466,9900.0,2,1728556581,1728556581,12600.0,9000.0
1700,18954,30300.0,2,1728556581,1728556581,68400.0,
1701,28101,126000.0,1,1728556581,1728556581,,
1702,110069,311490.0,4,1728556581,1742896811,397760.0,167400.0
1703,78115,294480.0,4,1728556581,1728556581,486000.0,
1704,39119,,1,1728556581,1728556581,27000.0,
1705,23003,97200.0,1,1728556581,1728556581,,
1706,59905,12600.0,1,1728556581,1728556581,,
1707,164,48600.0,1,1728556581,1728556581,,
1708,7558,,1,1728556581,1728556581,24240.0,
1709,27911,,2,1728556581,1728556581,391800.0,
1710,4489,,1,1728556581,1728556581,13260.0,
1711,143373,1080.0,1,1728556581,1728556581,1500.0,600.0
1712,3717,17850.0,2,1728556581,1728556581,,
1713,24501,7200.0,2,1728556581,1743511446,13290.0,3600.0
1714,1714,14610.0,2,1728556581,1753413617,28800.0,7200.0
1715,27316,48720.0,11,1728556581,1752618153,46800.0,30600.0
1716,11560,14400.0,1,1728556581,1728556581,,
1717,109532,131400.0,2,1728556581,1745575792,165600.0,
1718,112732,28800.0,2,1728556581,1732566342,54000.0,10800.0
1719,17783,,1,1728556581,1728556581,43200.0,
1720,22964,,1,1728556581,1728556581,18000.0,
1721,133004,413860.0,7,1728556581,1748700301,925200.0,
1722,15169,14400.0,1,1728556581,1728556581,,
1723,8263,66600.0,3,1728556581,1752691170,192600.0,
1724,6611,12600.0,3,1728556581,1752997107,18000.0,10800.0
1725,1877,246004.0,16,1728556581,1759853296,467415.0,111600.0
1726,24051,3645.0,6,1728556581,1747223080,10800.0,3600.0
1727,26472,131700.0,9,1728556581,1750422164,160400.0,100800.0
1728,176421,,1,1728556581,1728556581,300.0,
1729,97257,20160.0,5,1728556581,1745587541,43200.0,19860.0
1730,20150,18000.0,1,1728556582,1728556582,,
1731,119825,28800.0,2,1728556582,1741805714,36000.0,21600.0
1732,10126,72960.0,1,1728556582,1728556582,,
1733,196918,2880.0,1,1728556582,1728556582,,
1734,10306,,1,1728556582,1728556582,21060.0,
1735,141681,7200.0,2,1728556582,1752997738,10800.0,7200.0
1736,228713,4800.0,1,1728556582,1728556582,,
1737,28842,59400.0,1,1728556582,1728556582,151200.0,70200.0
1738,356,48330.0,2,1728556582,1748612438,,
1739,19817,21780.0,4,1728556582,1729975897,,14400.0
1740,1907,,1,1728556582,1728556582,248940.0,
1741,103249,20610.0,3,1728556582,1728741379,37890.0,14460.0
1742,141953,10800.0,1,1728556582,1728740081,,10800.0
1743,125624,169200.0,1,1728556582,1728556582,,
1744,69721,,1,1728556582,1728556582,1008000.0,
1745,114516,46800.0,1,1728556582,1728556582,,
1746,1692,,1,1728556582,1728556582,,187200.0
1747,132181,66540.0,6,1728556582,1758545454,146600.0,40650.0
1748,110581,,1,1728556582,1728556582,40500.0,
1749,8729,120600.0,2,1728556582,1729428491,,118800.0
1750,107776,,1,1728556582,1728556582,7920.0,
1751,121752,39960.0,2,1728556582,1728556582,,
1752,221218,18060.0,1,1728556582,1728556582,,
1753,124954,,1,1728556582,1728556582,,154740.0
1754,137527,3900.0,2,1728556582,1728737695,,3600.0
1755,27567,432000.0,2,1728556582,1734036170,620370.0,356400.0
1756,22359,28800.0,4,1728556582,1730731164,40960.0,25200.0
1757,230521,2100.0,1,1728556582,1728556582,,
1758,11737,75600.0,4,1728556582,1757357185,,43200.0
1759,3019,183600.0,1,1728556582,1728556582,,
1760,57850,1800.0,1,1728556582,1728556582,,
1761,116134,18000.0,1,1728556582,1728556582,30600.0,14400.0
1762,138270,4380.0,1,1728556582,1728556582,,
1763,131660,9000.0,2,1728556582,1739593300,,7200.0
1764,119304,136530.0,2,1728556583,1741805714,,
1765,133308,32550.0,2,1728556583,1728556583,,
1766,19085,145950.0,3,1728556583,1748612774,146160.0,
1767,11157,56460.0,5,1728556583,1748612650,122400.0,
1768,133154,90000.0,1,1728556583,1728556583,144000.0,54000.0
1769,245930,,1,1728556583,1728556583,3300.0,240.0
1770,118352,7200.0,1,1728556583,1728556583,7200.0,
1771,120556,,1,1728556583,1728556583,69600.0,
1772,134070,35288.0,9,1728556583,1754981732,70200.0,
1773,14774,3600.0,1,1728556583,1728556583,,
1774,9039,10350.0,2,1728556583,1728556583,,
1775,153535,17640.0,1,1728556583,1728556583,,
1776,107187,15000.0,4,1728556583,1732706546,,12600.0
1777,142383,,1,1728556583,1728556583,,10800.0
1778,135435,20460.0,1,1728556583,1728556583,,
1779,197403,5400.0,1,1728556583,1728556583,,
1780,152897,600.0,1,1728556583,1728556583,,
1781,230310,,1,1728556583,1728556583,,180.0
1782,145470,600.0,1,1728556583,1728556583,,
1783,170263,165600.0,1,1728556583,1728556583,189000.0,102600.0
1784,6073,36000.0,1,1728556583,1728556583,,
1785,50199,48550.0,7,1728556583,1757063608,90000.0,31320.0
1786,170588,7200.0,2,1728556583,1759256557,10800.0,14400.0
1787,74378,10800.0,1,1728556583,1728700169,,10800.0
1788,9182,151200.0,1,1728556583,1733081862,,79200.0
1789,145891,900.0,1,1728556583,1728556583,,
1790,213264,61140.0,1,1728556583,1728556583,,
1791,18853,31800.0,1,1728556583,1728556583,,
1792,236669,66600.0,2,1728556583,1728556583,108000.0,72000.0
1793,134328,18000.0,1,1728556583,1728556583,,
1794,134071,43200.0,2,1728556583,1748613251,158400.0,
1795,19441,137400.0,3,1728556583,1757852241,,
1796,100413,226200.0,3,1728556583,1729718872,,
1797,145089,81390.0,2,1728556583,1737275057,112200.0,63420.0
1798,27867,46800.0,3,1728556584,1728556584,,
1799,7709,115560.0,1,1728556584,1728556584,,
1800,31779,7200.0,2,1728556584,1729430917,10440.0,3600.0
1801,139057,1920.0,2,1728556584,1728556584,4140.0,960.0
1802,139324,4920.0,2,1728556584,1728556584,5640.0,
1803,103015,217200.0,2,1728556584,1736700494,216000.0,
1804,230540,2700.0,1,1728556584,1728556584,,
1805,11050,32400.0,1,1728556584,1728556584,,
1806,10148,36000.0,3,1728556584,1728556584,54000.0,
1807,139924,64800.0,1,1728556584,1728556584,,
1808,172471,7200.0,2,1728556584,1728556584,,7200.0
1809,18686,18000.0,2,1728556584,1742891954,51330.0,7200.0
1810,191897,2260.0,3,1728556584,1752997168,3600.0,3600.0
1811,229006,900.0,1,1728556584,1728556584,,138.0
1812,215736,558.0,1,1728556584,1728556584,,
1813,25211,10800.0,1,1728556584,1728738745,,7200.0
1814,133306,24300.0,6,1728556584,1750220296,18000.0,21600.0
1815,8072,,1,1728556584,1728556584,,37500.0
1816,178287,14400.0,1,1728556584,1728701610,,10800.0
1817,151693,17640.0,1,1728556584,1728556584,,
1818,217597,61200.0,4,1728556584,1755022031,496260.0,
1819,1080,,1,1728556584,1728556584,60060.0,
1820,216657,3180.0,1,1728556584,1728556584,3960.0,
1821,135377,,1,1728556584,1728556584,98520.0,
1822,128651,8676.0,5,1728556584,1728556584,8694.0,120.0
1823,11065,39150.0,3,1728556584,1728556584,75600.0,
1824,24890,5400.0,1,1728556584,1728556584,,
1825,213614,,1,1728556584,1728556584,22800.0,
1826,115309,51660.0,2,1728556584,1728556584,,
1827,358,58080.0,5,1728556584,1753359224,7635.0,11655.0
1828,165243,22140.0,2,1728556584,1752693013,34560.0,
1829,66033,12420.0,1,1728556584,1728556584,,
1830,10304,16320.0,1,1728556584,1728556584,,
1831,17925,68400.0,1,1728556584,1728556584,,
1832,4348,9810.0,2,1728556585,1728556585,,
1833,103484,,1,1728556585,1728556585,21600.0,
1834,197192,3600.0,2,1728556585,1730725198,,3060.0
1835,4845,59940.0,1,1728556585,1728556585,,
1836,10192,40200.0,2,1728556585,1728556585,80760.0,
1837,155926,,1,1728556585,1728556585,18000.0,
1838,22499,23400.0,2,1728556585,1733729748,25200.0,21600.0
1839,116053,18000.0,1,1728556585,1728738769,,18000.0
1840,121555,79200.0,1,1728556585,1728699702,,72000.0
1841,111544,21600.0,1,1728556585,1728737596,,18000.0
1842,175810,14400.0,1,1728556585,1728737846,,10800.0
1843,152424,21600.0,1,1728556585,1728556585,,
1844,14762,3600.0,4,1728556585,1753032169,5400.0,3600.0
1845,29266,7200.0,1,1728556585,1728556585,,3600.0
1846,68271,7080.0,3,1728556585,1728739176,,6030.0
1847,201156,127560.0,8,1728556585,1754344927,216000.0,82800.0
1848,249703,,1,1728556585,1728556585,1620.0,
1849,20228,98400.0,9,1728556585,1760015440,145200.0,51180.0
1850,26401,27900.0,5,1728556585,1752692071,,16200.0
1851,138124,5400.0,1,1728556585,1728556585,,
1852,14746,57660.0,6,1728556585,1745589400,30075.0,
1853,1715,18300.0,2,1728556585,1753413743,36000.0,7200.0
1854,125162,,1,1728556585,1728556585,7200.0,
1855,122313,9000.0,1,1728556585,1728556585,,
1856,144055,,1,1728556585,1728556585,5400.0,
1857,1716,16200.0,1,1728556585,1728556585,,
1858,20123,37800.0,2,1728556585,1730731905,,32400.0
1859,144108,5400.0,1,1728556585,1728556585,7200.0,4200.0
1860,33747,3240.0,1,1728556585,1728556585,3240.0,
1861,59016,900.0,1,1728556585,1728556585,900.0,
1862,85258,1380.0,1,1728556585,1728556585,1380.0,
1863,1869,15060.0,1,1728556585,1728556585,,
1864,117883,26880.0,2,1728556585,1731000006,,
1865,27310,7176.0,5,1728556585,1752706420,,
1866,19241,19260.0,1,1728556585,1728556585,,
1867,136604,124200.0,7,1728556586,1748983440,217540.0,61200.0
1868,552,13620.0,1,1728556586,1728556586,,
1869,1291,27570.0,2,1728556586,1728556586,,
1870,120719,9000.0,2,1728556586,1728737509,10800.0,10800.0
1871,143572,900.0,1,1728556586,1728556586,900.0,
1872,14902,15240.0,1,1728556586,1728556586,,
1873,8223,20280.0,1,1728556586,1728556586,,
1874,16493,,2,1728556586,1745568188,5340.0,
1875,9591,,1,1728556586,1728556586,32760.0,
1876,9509,26730.0,2,1728556586,1757896458,,
1877,26167,21000.0,1,1728556586,1728556586,,
1878,34294,43080.0,6,1728556586,1738022819,142200.0,37800.0
1879,28380,58780.0,3,1728556586,1755609720,,57600.0
1880,5335,17160.0,2,1728556586,1747759167,39600.0,
1881,19959,28800.0,1,1728556586,1728556586,,
1882,1701,49140.0,1,1728556586,1728556586,,37920.0
1883,7328,15930.0,3,1728556586,1742465685,82800.0,
1884,1941,57810.0,3,1728556586,1742464503,79200.0,
1885,103218,81960.0,2,1728556586,1728556586,,81960.0
1886,110326,,1,1728556586,1728556586,6660.0,
1887,114285,,1,1728556586,1728556586,,61800.0
1888,101211,73700.0,3,1728556586,1752691617,,
1889,18366,36750.0,2,1728556586,1729718190,,
1890,19965,38580.0,1,1728556586,1728556586,,
1891,11170,19080.0,2,1728556586,1729428540,,14400.0
1892,119357,158400.0,2,1728556586,1728556586,,90600.0
1893,16605,40290.0,2,1728556586,1728556586,,
1894,25479,20520.0,1,1728556586,1728556586,,
1895,23193,,1,1728556586,1728556586,,27720.0
1896,33949,,1,1728556586,1728556586,720.0,
1897,2918,842400.0,1,1728556586,1728556586,,
1898,1700,18000.0,2,1728556586,1757555111,24780.0,18000.0
1899,214351,,1,1728556586,1728556586,8880.0,
1900,110248,25272.0,14,1728556586,1760020555,41040.0,
1901,144054,104400.0,2,1728556586,1751495611,,
1902,41025,12390.0,2,1728556587,1750924960,18000.0,
1903,5516,33600.0,1,1728556587,1728556587,,
1904,214911,2640.0,1,1728556587,1728556587,3960.0,
1905,140470,180.0,1,1728556587,1728556587,2160.0,21.0
1906,14979,21600.0,1,1728556587,1728556587,,
1907,148352,960.0,3,1728556587,1728556587,600.0,
1908,96476,,1,1728556587,1728556587,104640.0,
1909,673,21600.0,3,1728556587,1754152960,58380.0,11700.0
1910,2045,31170.0,2,1728556587,1730034233,,10800.0
